TAREFA;DESCRICAO DAS TAREFAS;INICIO;DT. CRIAÇÃO DA TAREFA (PRIMAVERA);NECESSIDADE;Nº MRP;DT.MAT.PROJ.;DATA MRP;STATUS TRF;PRODUTO;MATERIAL;PART NUMBER;DESCRICAO;UM;QTDE EMP.;QTDE REQ.;SALDO EMPENHO;SOLIC/EMP;ARMZ;STATUS;OUTROS AMZ;NUM.SOLIC.;ITEM;FORNECEDOR;PEDIDO;DT.PEDIDO;ITEM;QTDE RECEB.;QTDE PEDIDO;VLR UNIT;VLR TOTAL;OBS.;Falta Qtde. Pedido;CUSTO EMPENHADO;CUSTO REQUISITADO;CHEGADA MIAMI;CHEGADA BRASIL;CHEGADA DIGEX;NOTA FISCAL;SERIE;DATA NF;LIB.ESTOQUE;LOCAL;QTDE LIB.;REF.IMP.;END.;OBSERVACAO;EDT;MAT. ALTERNATIVO;WBS;ATA;ZONA/AREA;SKILL
N370404001;LH WING - MAIN FLAP INBOARD - EDGE WEDGE - WS 278.50 - DELAMINATIONS ON THE UPPER SKIN - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080700000025;Digex;50MM;FITA CREPE HIGH LAND 50MM;UN;1;0;1;EMPENHO;01;-;;-;-;000020-TINTAS JD;039443;24/02/2022;0002;0;100;R$  12.45;R$  1245;-;0;12,62;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370404001;LH WING - MAIN FLAP INBOARD - EDGE WEDGE - WS 278.50 - DELAMINATIONS ON THE UPPER SKIN - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;MP000100000073;Digex;7075T6-0,063;SHEET ALUMINUM 7075T6-0,063;M2;0,3;0;0,3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;166,27;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS030200000003;Digex;ICQL MP 213 V;SOLVENT;L;0,2;0;0,2;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;4,38;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080300000389;Digex;BR127;PRIMER;UN;0,2;0;0,2;SC+EMPENHO;01;-;;040983;0026;-;-;-;-;-;-;-;-;-;-;2114,72;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080300000599;Digex;BMS10-103TYPE1;PRIMER CHROME FREE;KT;0,1;0;0,1;SC+EMPENHO;02;-;;040983;0027;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080300000665;Digex;AC130-2;KIT SURFACE;KT;1;0;1;SC+EMPENHO;01;-;;040983;0028;-;-;-;-;-;-;-;-;-;-;1202,61;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080300000848;Digex;PRD262;TRANSPARENT METERING GLASS;CX;3;0;3;EMPENHO;01;-;;032981;0001;000019-TANBY;042803;02/05/2023;0002;10;240;R$  .645833;R$  155;-;0;9,2;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080300000988;Digex;0512X310XXIKG22;COMPOSITE PRIMER;UN;0,1;0;0,1;SC+EMPENHO;01;-;;040983;0029;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080300001299;Digex;BMS10-60 TYPE II - GRAY - BAC7;GRAY PAINT - BAC707;L;0,1;0;0,1;SC+EMPENHO;01;-;;040983;0030;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080700000218;Digex;AF163;ADHESIVE FILM;M2;0,2;0;0,2;SC+EMPENHO;01;-;;040983;0031;-;-;-;-;-;-;-;-;-;-;336,89;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080700000225;Digex;LIXA COM VELCRO 180;LIXA COM VELCRO 180;UN;3;0;3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;6,86;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080700001851;Digex;TEROSTAT 81;TACKY TAPE;RL;3;0;3;SC+EMPENHO;01;-;;040983;0033;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS090000000344;Digex;ALODINE 1200S;CONVERSION COATING, HEXAVALENT CR ALODINE 1200S;L;0,2;0;0,2;SC+EMPENHO;01;-;;040983;0035;-;-;-;-;-;-;-;-;-;-;289,01;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;MP000100000066;Digex;7075T6-0,020;SHEET ALUMINUM 7075T6-0,020 AMS4049L;M2;0,2;0;0,2;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;170,94;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS030900000031;Digex;KCP WIPER WYPALL X60 JMB 1X185;KCP WIPER WYPALL X-60 JUMBO 1X185M;RL;0,2;0;0,2;SC+EMPENHO;01;-;;040983;0054;-;-;-;-;-;-;-;-;-;-;47,8;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;MP000100000073;Digex;7075T6-0,063;SHEET ALUMINUM 7075T6-0,063;M2;0,1;0;0,1;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;55,42;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370405001;RH WING - MAIN FLAP INBOARD - EDGE WEDGE - DELAMINATIONS ON THE UPPER SKIN - WS 278.50 - D;25/02/2026;02/03/2026;13/03/2026;029536;03/03/2026;03/03/2026;Não Iniciado;CS080700004521;Digex;FITA CREPE 48X50 VERMELHA;FITA CREPE 48X50 VERMELHA;EA;1;0;1;SC+EMPENHO;01;-;;040983;0065;-;-;-;-;-;-;-;-;-;-;17,96;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379031031;RH WING - ACCESS PANEL 671BB - DAMAGED BOLTS;25/02/2026;04/03/2026;13/03/2026;029540;04/03/2026;04/03/2026;Não Iniciado;EP090000016459;Digex;BACB30NN3K5;BOLT;UN;15;0;15;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;157,6;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379031031;RH WING - ACCESS PANEL 671BB - DAMAGED BOLTS;25/02/2026;04/03/2026;13/03/2026;029540;04/03/2026;04/03/2026;Não Iniciado;EP090000028497;Digex;BACB30ZE4-7;BOLT;UN;2;0;2;SC+EMPENHO;01;OK-CHECK;;040995;0040;-;-;-;-;-;-;-;-;-;-;20,85;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379031031;RH WING - ACCESS PANEL 671BB - DAMAGED BOLTS;25/02/2026;04/03/2026;13/03/2026;029540;04/03/2026;04/03/2026;Não Iniciado;EP090000029689;Digex;BRFR220C3-3D;NUT;UN;3;0;3;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379031031;RH WING - ACCESS PANEL 671BB - DAMAGED BOLTS;25/02/2026;04/03/2026;13/03/2026;029540;04/03/2026;04/03/2026;Não Iniciado;EP090000044226;Digex;BACR15BA3ADC;BOLT;UN;12;0;12;SC+EMPENHO;01;-;;040995;0042;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379031031;RH WING - ACCESS PANEL 671BB - DAMAGED BOLTS;25/02/2026;04/03/2026;13/03/2026;029540;04/03/2026;04/03/2026;Não Iniciado;EP090000027097;Digex;BACB30XD3K4;BOLT;UN;7;0;7;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;121,56;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379054001;PAX CABIN - LH CEILING LIGHT, BIN - NIGHT - THE LAMP IS BURNED (1EA);25/02/2026;06/03/2026;13/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000000494;Digex;1864;LAMP;UN;1;0;1;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;7,3;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPCAPZERO;NÃO;Aprovadas CAP ZERO;;;
N379054002;PAX CABIN - LH AND RH - AFT SMOKE/BELT - THE LAMPS ARE BURNED (4EA);25/02/2026;06/03/2026;13/03/2026;029552;09/03/2026;09/03/2026;Em execução;EP090000000801;Digex;387;LAMP;UN;4;0;4;EMPENHO;01;OK;MD = 5 / TO = 10;-;-;-;-;-;-;-;-;-;-;-;-;45,63;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPCAPZERO;NÃO;Aprovadas CAP ZERO;;;
N37A060001;UPPER FUSELAGE - PAX CABIN - PAX SEAT - 23B - ARM CAP - CMM - BROKEN;25/02/2026;06/03/2026;13/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000044242;Digex;861431-401C;ARM CAP;UN;1;0;1;SC+EMPENHO;01;-;;041010;0048;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPCAPZERO;NÃO;Aprovadas CAP ZERO;;;
N37A071001;FLIGHT COMPARTMENT - FIRST OBSERVER - LOWER - CLIP HOLDER - AIPC 25-11-00-42 - ITEM 05 - M;25/02/2026;06/03/2026;13/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000044252;Digex;11230;CLIP;UN;1;0;1;SC+EMPENHO;01;-;;041010;0050;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPCAPZERO;NÃO;Aprovadas CAP ZERO;;;
N370268010;UPPER FUSELAGE - PAX CABIN - PHOTOLUMINESCENT - AIPC 33-51-05-88 - ITEM 305 - CRACKED/DAMA;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;CS080700002481;Digex;POLYKEN 108BLK;DOUBLE SIDED TAPE FOR AICRAFT FLOORS;UN;6;0;6;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;1022,53;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268010;UPPER FUSELAGE - PAX CABIN - PHOTOLUMINESCENT - AIPC 33-51-05-88 - ITEM 305 - CRACKED/DAMA;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;EP090000027029;Digex;SG8191-1;STRIP PHOTOLUMINESCENT;UN;30;0;30;EMPENHO;01;-;GO = 6;-;-;-;-;-;-;-;-;-;-;-;-;144680,4;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268011;UPPER FUSELAGE - FWD AREA - CENTER TRESHOLD - AIPC 25-27-21-20D - ITEM 05 - BROKEN;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;EP090000044232;Digex;443W3075-17BL;TRESHOLD;UN;1;0;1;SC+EMPENHO;01;-;;041003;0012;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268013;UPPER FUSELAGE - PAX CABIN - PAX SEAT - ARM CAP - AIPC 25-22-51-88 - ITEM 78 - BROKEN (76;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;EP090000044242;Digex;861431-401C;ARM CAP;UN;76;0;76;SC+EMPENHO;01;-;;041003;0013;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268014;UPPER FUSELAGE - PAX CABIN - PAX SEAT - BAGGAGE BAR - BRACKET- CMM 25-28-03 - ITEM 485A, 4;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;CS080400000169;Digex;WD40;LUBRIFICANTE ANTI CORROSIVO;UN;1;0;1;EMPENHO;02;-;;023671;0001;000020-TINTAS JD;032522;20/12/2017;0001;46;50;R$  14;R$  700;-;0;7,75;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268014;UPPER FUSELAGE - PAX CABIN - PAX SEAT - BAGGAGE BAR - BRACKET- CMM 25-28-03 - ITEM 485A, 4;25/02/2026;05/03/2026;16/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000001813;Digex;NAS623-3-16;SCREW;UN;3;0;3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;1,78;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268014;UPPER FUSELAGE - PAX CABIN - PAX SEAT - BAGGAGE BAR - BRACKET- CMM 25-28-03 - ITEM 485A, 4;25/02/2026;05/03/2026;16/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000003312;Digex;NAS603-14P;SCREW;UN;3;0;3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;0,69;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268014;UPPER FUSELAGE - PAX CABIN - PAX SEAT - BAGGAGE BAR - BRACKET- CMM 25-28-03 - ITEM 485A, 4;25/02/2026;05/03/2026;16/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000009826;Digex;NAS1149D0332J;WASHER;UN;3;0;3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;3,72;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;SIM;Aprovadas Acima do CAP;;;
N370268014;UPPER FUSELAGE - PAX CABIN - PAX SEAT - BAGGAGE BAR - BRACKET- CMM 25-28-03 - ITEM 485A, 4;25/02/2026;05/03/2026;16/03/2026;029552;09/03/2026;09/03/2026;Não Iniciado;EP090000044259;Digex;863045-001A;BRACKET;UN;3;0;3;SC+EMPENHO;01;-;;041010;0004;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268015;UPPER FUSELAGE - PAX CABIN - PAX SEAT - PLACARD ABRÓCHENSE - FB-P&M-M01 - PAGE - 164 - D;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;CS080200000001;Digex;ALCOOL ISOPROPILICO;ALCOOL ISOPROPILICO;L;1;0;1;EMPENHO;02;-;01 = 58 / QC = 40;027000;0001;-;-;-;-;-;-;-;-;-;-;18,86;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370268015;UPPER FUSELAGE - PAX CABIN - PAX SEAT - PLACARD ABRÓCHENSE - FB-P&M-M01 - PAGE - 164 - D;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;CS080700005197;Digex;ERT/COM-P-GC-6392;PLACARD;UN;20;0;20;SC+EMPENHO;01;-;;041003;0014;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269027;UPPER FUSELAGE - AFT ATTENDANT CABIN - CELING LIGHT - LH SIDE - BEZEL - AIPC 33-26-01-30A;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;EP090000027920;Digex;11-4269-1E;BEZEL;UN;1;0;1;SC+EMPENHO;01;-;;041003;0015;-;-;-;-;-;-;-;-;-;-;2935,38;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS030200000003;Digex;ICQL MP 213 V;SOLVENT;L;0,3;0;0,3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;6,57;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS030900000031;Digex;KCP WIPER WYPALL X60 JMB 1X185;KCP WIPER WYPALL X-60 JUMBO 1X185M;RL;0,3;0;0,3;SC+EMPENHO;01;-;;041003;0016;-;-;-;-;-;-;-;-;-;-;71,7;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080100000313;Digex;EY3804AB;RESIN;KT;0,3;0;0,3;EMPENHO;02;-;;040983;0019;-;-;-;-;-;-;-;-;-;-;2131,51;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080300000848;Digex;PRD262;TRANSPARENT METERING GLASS;CX;2;0;2;EMPENHO;01;-;;032981;0001;000019-TANBY;042803;02/05/2023;0002;10;240;R$  .645833;R$  155;-;0;6,13;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080300000988;Digex;0512X310XXIKG22;COMPOSITE PRIMER;UN;0,1;0;0,1;SC+EMPENHO;01;-;;041003;0017;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080300001258;Digex;ECL-G-1622/PC-233/TR-109;ECLIPSE POLYURETHANE TOPCOAT - WHITE BAC70846;L;0,1;0;0,1;SC+EMPENHO;01;-;;041003;0018;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080700000034;Digex;DISCO ROLOC S. BRITE VERM. 2;DISCO ROLOC S. BRITE VERM. 2;UN;3;0;3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;24,29;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080700000073;Digex;HCS2410-010;FABRIC-FIBERGLASS DRY TYD CL7 ST120 REV T AMS-C-9084 TYIII CL1 & 2;YD;0,3;0;0,3;SC+EMPENHO;01;-;;041003;0019;-;-;-;-;-;-;-;-;-;-;20,85;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080700000225;Digex;LIXA COM VELCRO 180;LIXA COM VELCRO 180;UN;3;0;3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;6,86;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Em execução;CS080700003721;Digex;DISCO SPEEDLOK GRAO 120;DISCO SPEEDLOK GRAO 120;UN;2;0;2;EMPENHO;01;-;98 = 1;-;-;-;-;-;-;-;-;-;-;-;-;13,16;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370269028;UPPER FUSELAGE - D LAVATORY - SHROUD - COVER - RH SIDE - CMM 25-47-16 - DAMAGED;25/02/2026;05/03/2026;16/03/2026;029616;06/04/2026;06/04/2026;Em execução;CS080300001307;Digex;JET FLEX WR MEDIUM GRAY BAC 70;TINTA JET FLEX CINZA BAC 70039;L;0,5;0;0,5;SC+EMPENHO;01;-;;041080;0002;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPACIMACAP;NÃO;Aprovadas Acima do CAP;;;
N370448002;LOWER FUSELAGE - RH PACK SIDE - DAMAGED SEAL;25/02/2026;05/03/2026;16/03/2026;029544;05/03/2026;05/03/2026;Não Iniciado;EP090000038309;Digex;2215675-5;GASKET;UN;1;0;1;SC+EMPENHO;01;-;;041000;0032;-;-;-;-;-;-;-;-;-;-;8373,31;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N379001001;UPPER FUSELAGE - PAX CABIN - PAX SEAT - 17RH, 19RH, 19LH, 21RH, 21LH, 23RH, 23LH, AND 27LH;25/02/2026;05/03/2026;16/03/2026;029544;05/03/2026;05/03/2026;Não Iniciado;RT256000000090;Digex;63600-105;LIFE VEST;UN;8;0;8;EMPENHO;01;-;RP = 7;-;-;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPCAPZERO;NÃO;Aprovadas CAP ZERO;;;
N37A008005;LH AIR CONDITIONING SYSTEM - PACK ASSY SECONDARY HEAT EXCHENGER UNIT - AFT DOOR ASSY - WRO;25/02/2026;05/03/2026;16/03/2026;029546;06/03/2026;06/03/2026;Não Iniciado;CS080700004228;Digex;67041488-203;GASKET;UN;1;0;1;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;1524,42;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPCAPZERO;NÃO;Aprovadas CAP ZERO;;;
